category,title,url,publish_date,word_count,author,tags_count,has_thumbnail
y-kien,Tôi có 4 nhà Sài Gòn sau khi vay mua ôtô,https://vnexpress.net/mua-o-to-dien-cu-mua-oto-tra-gop-mua-oto-tra-gop-lai-suat-bao-nhieu-toi-co-4-nha-sai-gon-sau-10-nam-vay-mua-oto-4921187.html,2025-08-01T00:00:00+07:00,910,VnExpress,7,True
y-kien,"Có 500 triệu đồng, kinh doanh sinh lời hay mua vàng cất tủ?",https://vnexpress.net/gia-vang-hom-nay-gia-vang-mieng-sjc-co-nen-mua-vang-cat-tu-4917741.html,2025-07-23T19:00:00+07:00,428,VnExpress,8,True
y-kien,Cậu sinh viên ngoại thành Hà Nội 'lột xác' sau năm nhất,https://vnexpress.net/hoc-phi-cac-truong-dai-hoc-cong-lap-o-tphcm-toi-da-thay-doi-the-nao-sau-nam-nhat-4911384.html,2025-07-08T18:00:00+07:00,552,VnExpress,8,True
y-kien,"Tôi chết lặng vì căn nhà muốn mua tăng giá từ 4,5 tỷ lên 5 tỷ đồng",https://vnexpress.net/gia-nha-ha-noi-toi-chet-lang-vi-nha-4-5-ty-tang-len-5-ty-du-nua-nam-chang-ai-mua-4903171.html,2025-06-18T15:00:00+07:00,820,VnExpress,10,True
y-kien,Nỗi lo 'không có chứng từ hợp lệ' của chủ shop chăn ga gối nệm,https://vnexpress.net/thue-khoan-tra-cuu-hoa-don-dien-tu-chan-ga-goi-nem-4897081.html,2025-06-11T11:00:00+07:00,455,VnExpress,6,True
y-kien,Cách để giáo viên được dạy thêm nhưng học sinh không bị ép đi học thêm,https://vnexpress.net/day-them-hoc-them-gia-su-tai-nha-o-tphcm-hoc-them-giao-vien-day-them-4922180.html,2025-08-03T20:30:47+07:00,629,VnExpress,9,True
y-kien,"Tôi thảnh thơi nhờ thuê nhà 5 triệu, dành tiền mua ôtô",https://vnexpress.net/mua-nha-ha-noi-toi-song-thanh-thoi-thue-nha-5-trieu-de-danh-tien-mua-oto-4906497.html,2025-06-26T12:01:25+07:00,798,VnExpress,10,True
y-kien,Tôi thoát cảnh hết tiền cuối tháng nhờ nguyên tắc chi tiêu 50-30-20,https://vnexpress.net/nguyen-tac-50-30-20-quan-ly-tai-chinh-ca-nhan-cach-tiet-kiem-tien-hieu-qua-toi-thoat-canh-het-tien-cuoi-thang-nho-nguyen-tac-chi-tieu-50-30-20-4918901.html,2025-07-25T14:37:45+07:00,729,VnExpress,12,True
y-kien,"Tôi giảm được nửa kg sau hai năm ăn kiêng, tập gym",https://vnexpress.net/toi-giam-duoc-nua-kg-sau-hai-nam-an-kieng-tap-gym-4903353.html,2025-06-18T21:00:00+07:00,725,VnExpress,10,True
y-kien,'Con cao lớn nhờ sữa giả giá gốc 87 nghìn nhưng bán 564 nghìn đồng',https://vnexpress.net/sua-tang-truong-chieu-cao-sua-gia-hiup-btv-quang-minh-van-hugo-quang-cao-roi-thanh-minh-bi-lua-4905032.html,2025-06-23T13:00:00+07:00,507,VnExpress,9,True
y-kien,Gian nan 'đòi' 20 triệu đồng chuyển khoản nhầm,https://vnexpress.net/cach-lay-lai-tien-khi-chuyen-nham-tai-khoan-vietcombank-cach-lay-lai-tien-chuyen-nham-tai-khoan-chuyen-tien-nham-4920555.html,2025-07-31T00:00:00+07:00,411,VnExpress,7,True
y-kien,Cả nhà tôi phải chịu trận hàng xóm hát karaoke đến 22 giờ,https://vnexpress.net/karaoke-gay-o-nhiem-tieng-on-ca-nha-toi-phai-cho-hang-xom-hat-karaoke-tra-tan-den-22-gio-4907385.html,2025-06-29T09:53:06+07:00,665,VnExpress,6,True
y-kien,Cắt trụi cây xanh giữa ngày hè nóng như đổ lửa,https://vnexpress.net/cat-trui-cay-xanh-giua-ngay-he-nong-nhu-do-lua-4895895.html,2025-06-07T21:00:00+07:00,515,VnExpress,9,True
y-kien,Tôi giảm 13 kg trong bốn tháng sau khi bỏ tập gym,https://vnexpress.net/giam-can-lanh-manh-toi-giam-13-kg-trong-bon-thang-sau-khi-bo-tap-gym-4896579.html,2025-06-10T00:00:00+07:00,1070,VnExpress,10,True
y-kien,Quán cơm tăng giá 5K lên 50 nghìn: 'lãi một đĩa nhưng lỗ cả tiệm',https://vnexpress.net/quan-com-gan-day-quan-com-tam-ngon-quan-1-tang-gia-45-nghin-len-50-nghin-vi-thue-vat-4904764.html,2025-06-23T00:00:00+07:00,471,VnExpress,6,True
y-kien,Trưởng phòng thất nghiệp tuổi 40 đi mở quán cà phê,https://vnexpress.net/truong-phong-that-nghiep-tuoi-40-di-mo-quan-ca-phe-voz-4896825.html,2025-06-10T10:45:17+07:00,933,VnExpress,9,True
y-kien,Sai lầm 'chọn cầu thủ đá hay từ nhỏ' của bóng đá Việt,https://vnexpress.net/sai-lam-chon-cau-thu-da-hay-tu-nho-cua-bong-da-viet-4903132.html,2025-06-18T18:00:00+07:00,675,VnExpress,7,True
y-kien,40 tuổi vẫn lén học tiếng Anh mỗi khi ra đường,https://vnexpress.net/tieng-anh-giao-tiep-cho-nguoi-di-lam-tieng-anh-sang-tieng-viet-hoc-tieng-anh-cho-nguoi-mat-goc-hoc-tieng-anh-cho-nguoi-di-lam-40-tuoi-van-len-hoc-tieng-anh-moi-khi-ra-duong-4923219.html,2025-08-06T09:00:00+07:00,933,VnExpress,6,True
y-kien,Đầu tư phòng karaoke 700 triệu tại nhà dù tuần chỉ hát một bữa,https://vnexpress.net/phong-karaoke-tai-nha-phong-karaoke-gia-re-phong-karaoke-don-gian-dau-tu-700-trieu-lam-phong-karaoke-tai-nha-nhung-tuan-hat-duoc-mot-bua-4921632.html,2025-08-01T16:02:17+07:00,1225,VnExpress,9,True
y-kien,"Hoang mang khi mua rau, thịt 'sạch vì nhà trồng được'",https://vnexpress.net/thanh-tra-hang-gia-nhung-bao-truoc-ton-them-hai-trieu-moi-thang-mua-hang-sach-4906210.html,2025-06-25T21:00:00+07:00,431,VnExpress,6,True
y-kien,Mở quán cà phê mặt bằng đất nhà hai năm lỗ bạc tỷ,https://vnexpress.net/quan-ca-phe-dep-tai-ha-noi-tp-hcm-san-vuon-nha-nhung-van-lo-4898883.html,2025-06-14T21:00:00+07:00,305,VnExpress,6,True
y-kien,"Lỗ hổng cà phê 'đen đặc, đậm đà' giá 12 K",https://vnexpress.net/ca-phe-bot-gia-den-ngom-dam-da-4896083.html,2025-06-08T19:00:00+07:00,402,VnExpress,7,True
y-kien,'Gãy sóng' 5 lô đất nền sáu tỷ vì bán 800 triệu không ai mua,https://vnexpress.net/gia-dat-nen-mua-ban-nha-dat-tphcm-duoi-1-ty-dat-nen-tinh-gay-song-4910992.html,2025-07-07T11:18:52+07:00,722,VnExpress,7,True
y-kien,Tôi mất 30 triệu đồng và người bạn thân sau hai lần đòi nợ,https://vnexpress.net/toi-mat-30-trieu-dong-va-mot-thang-ban-than-sau-hai-lan-doi-no-4905734.html,2025-06-24T19:08:47+07:00,753,VnExpress,8,True
y-kien,Tôi mất ngủ triền miên vì hàng xóm hát karaoke đến 3 giờ sáng,https://vnexpress.net/karaoke-tone-nam-toi-mat-ngu-trien-mien-vi-hang-xom-hat-karaoke-den-3-gio-sang-4906102.html,2025-06-25T19:00:00+07:00,740,VnExpress,7,True
y-kien,'20 phút không đi nổi 3 km vì ôtô chen hàng năm trên đường 3 làn',https://vnexpress.net/tac-duong-hom-nay-20-phut-khong-di-noi-3-km-vi-moi-oto-di-mot-hang-4905133.html,2025-06-23T15:00:00+07:00,616,VnExpress,12,True
y-kien,Về quê vẫn không thoát bị karaoke 'tra tấn',https://vnexpress.net/ve-que-van-khong-thoat-bi-karaoke-tra-tan-4899038.html,2025-06-15T14:20:02+07:00,983,VnExpress,11,True
y-kien,'Loại bỏ xe xăng dầu theo tuổi đời sử dụng để tránh gây sốc',https://vnexpress.net/loai-bo-xe-xang-dau-theo-tuoi-doi-su-dung-de-tranh-gay-soc-4924781.html,2025-08-09T12:25:58+07:00,709,VnExpress,10,True
y-kien,Nỗi lo đi mất 5 tiếng từ sân bay Long Thành về trung tâm TP HCM,https://vnexpress.net/noi-lo-di-mat-5-tieng-tu-san-bay-long-thanh-ve-trung-tam-tp-hcm-4907716.html,2025-06-29T18:58:04+07:00,961,VnExpress,9,True
y-kien,Những màn 'chiến đấu' khi bị chủ quán xua đuổi vì dừng xe trước cửa,https://vnexpress.net/via-he-ben-xe-my-dinh-via-he-bi-lan-chiem-man-dap-tra-khi-toi-bi-chu-quan-xua-duoi-vi-dung-xe-truoc-cua-nha-4912624.html,2025-07-10T21:27:00+07:00,929,VnExpress,5,True
tam-su,"Tôi không ngoại tình vì lười, dù công việc đầy cám dỗ",https://vnexpress.net/nghi-ngo-ngoai-tinh-toi-khong-ngoai-tinh-vi-luoi-du-cong-viec-day-cam-do-4911645.html,2025-07-09T00:00:00+07:00,412,VnExpress,6,True
tam-su,Vợ vẫn cười nói nhưng để sẵn đơn ly hôn trong túi,https://vnexpress.net/thu-tuc-ly-hon-dau-hieu-vo-ly-hon-ho-so-ly-hon-vo-van-cuoi-noi-nhung-am-tham-giau-don-ly-hon-trong-tu-4915693.html,2025-07-18T09:52:27+07:00,888,VnExpress,5,True
tam-su,Tôi mệt mỏi khi vợ biến nhà thành 'sân khấu' mạng xã hội,https://vnexpress.net/dang-chuyen-nha-len-facebook-vo-hay-mang-chuyen-nha-len-mang-xa-hoi-4910256.html,2025-07-05T00:00:00+07:00,415,VnExpress,4,True
tam-su,"Tôi lắp camera khi tuyển nhân viên nữ xinh đẹp, chưa chồng",https://vnexpress.net/toi-lap-camera-khi-tuyen-nhan-vien-nu-xinh-dep-chua-chong-4896560.html,2025-06-17T09:13:03+07:00,1007,VnExpress,4,True
tam-su,"Anh đột ngột chia tay, chỉ để lại câu nói giả vờ cao thượng",https://vnexpress.net/chia-tay-nguoi-yeu-anh-dot-ngot-chia-tay-chi-de-lai-cau-noi-gia-vo-cao-thuong-4907732.html,2025-06-30T00:00:00+07:00,434,VnExpress,4,True
tam-su,"Bạn trai liên tục say rượu, ngủ với người khác rồi xin tha thứ",https://vnexpress.net/ban-trai-lien-tuc-say-ruou-ngu-voi-nguoi-khac-roi-xin-tha-thu-4907933.html,2025-06-30T11:00:00+07:00,605,VnExpress,4,True
tam-su,Không hối hận khi cưới người vợ kém xinh,https://vnexpress.net/khong-hoi-han-khi-cuoi-nguoi-vo-kem-xinh-4924532.html,2025-08-09T00:00:00+07:00,640,VnExpress,4,True
tam-su,"Với 300 nghìn đồng mỗi ngày, vợ chồng tôi và con nhỏ sống chật vật",https://vnexpress.net/voi-300-nghin-dong-moi-ngay-vo-chong-toi-va-con-nho-song-chat-vat-4922522.html,2025-08-05T00:00:00+07:00,240,VnExpress,3,True
tam-su,Con trai quay lưng sau khi chồng tôi xé giấy viết tay chia tài sản,https://vnexpress.net/con-trai-quay-lung-sau-khi-chong-toi-xe-giay-viet-tay-chia-tai-san-4918893.html,2025-07-27T18:00:00+07:00,553,VnExpress,4,True
tam-su,Ám ảnh chuyện vợ sắp cưới từng bị lừa 'cái ngàn vàng',https://vnexpress.net/am-anh-chuyen-vo-sap-cuoi-tung-bi-lua-cai-ngan-vang-4905655.html,2025-06-25T15:00:00+07:00,278,VnExpress,5,True
tam-su,"Ngày anh đưa chìa khóa két sắt, tôi biết mình chọn đúng chồng",https://vnexpress.net/vo-giu-tien-tien-bac-phan-minh-trong-gia-dinh-ngay-anh-dua-chia-khoa-ket-sat-toi-biet-minh-chon-dung-chong-4921152.html,2025-07-31T20:00:00+07:00,483,VnExpress,5,True
tam-su,Mẹ chồng muốn đưa cháu về quê chăm cho đỡ buồn,https://vnexpress.net/me-chong-muon-dua-chau-ve-que-cham-cho-do-buon-4897935.html,2025-06-12T18:00:00+07:00,133,VnExpress,5,True
tam-su,"Lấy trộm tiền trong lợn đất của con gái, tôi phải trả giá",https://vnexpress.net/lay-trom-tien-trong-lon-dat-cua-con-gai-toi-phai-tra-gia-4895436.html,2025-06-07T15:00:00+07:00,1694,VnExpress,5,True
tam-su,"Hơn 5 năm, chưa khi nào chồng gần gũi tôi quá một phút",https://vnexpress.net/hon-5-nam-chua-khi-nao-chong-gan-gui-toi-qua-mot-phut-4917022.html,2025-07-22T00:00:00+07:00,462,VnExpress,4,True
tam-su,Vợ luôn lấy lý do để từ chối gần gũi tôi,https://vnexpress.net/vo-luon-lay-ly-do-de-tu-choi-gan-gui-toi-4895326.html,2025-06-07T21:00:00+07:00,439,VnExpress,3,True
tam-su,Anh đuổi vợ con ở quê đi để cưới tôi,https://vnexpress.net/anh-duoi-vo-con-o-que-di-de-cuoi-toi-4904309.html,2025-06-21T07:00:00+07:00,518,VnExpress,3,True
tam-su,Kiệt sức với người chồng không có trình độ,https://vnexpress.net/xay-nha-tren-dat-nha-chong-sang-ten-so-do-chong-vu-phu-chong-khong-chi-vo-gong-ganh-het-van-bi-chui-ngu-moi-khi-cai-va-4917510.html,2025-07-23T09:00:00+07:00,893,VnExpress,5,True
tam-su,"Giá như tôi chịu đi lao động xa, biết đâu ba vẫn còn sống",https://vnexpress.net/bao-hieu-ganh-nang-gia-dinh-hoi-han-vi-de-bo-song-kham-kho-roi-mat-4922693.html,2025-08-05T09:00:00+07:00,804,VnExpress,2,True
tam-su,Sợ vợ không tha thứ nếu biết tôi phản bội,https://vnexpress.net/so-vo-khong-tha-thu-neu-biet-toi-phan-boi-4899464.html,2025-06-16T20:00:00+07:00,369,VnExpress,5,True
tam-su,"Sau hôn nhân, có cần thiết tồn tại tình bạn khác giới?",https://vnexpress.net/ban-than-khac-gioi-sau-hon-nhan-co-can-thiet-ton-tai-tinh-ban-khac-gioi-4915054.html,2025-07-18T00:00:00+07:00,440,VnExpress,3,True
tam-su,"Mẹ tôi nhiều bệnh vẫn cố ăn đồ hỏng, để lâu ngày",https://vnexpress.net/me-toi-nhieu-benh-van-co-an-do-hong-de-lau-ngay-4897846.html,2025-06-12T15:21:06+07:00,1014,VnExpress,4,True
tam-su,Bạn gái mới quen giận vì tôi không mua tặng chai nước hoa 3 triệu,https://vnexpress.net/ban-gai-moi-quen-gian-vi-toi-khong-mua-tang-chai-nuoc-hoa-3-trieu-4906424.html,2025-06-26T13:46:57+07:00,143,VnExpress,4,True
tam-su,Chồng lương cao nhưng giữ tiêu một mình,https://vnexpress.net/chong-khong-dua-tien-chong-luong-cao-gap-doi-nhung-toi-phai-xin-tung-dong-4923428.html,2025-08-08T09:09:34+07:00,437,VnExpress,4,True
tam-su,"Người cũ níu kéo 9 tháng rồi chia tay, 4 tháng sau quay lại tôi đã có tình mới",https://vnexpress.net/yeu-hai-nguoi-tinh-tay-ba-bat-ca-hai-tay-quay-lai-voi-tinh-cu-co-tinh-cam-voi-hai-nguoi-dan-ong-4911898.html,2025-07-09T16:00:00+07:00,569,VnExpress,4,True
tam-su,Tôi khó chịu mỗi khi bạn trai qua nhà vợ cũ để gặp con,https://vnexpress.net/dan-ong-ly-di-con-rieng-ban-trai-toi-kho-chiu-moi-khi-ban-trai-qua-nha-vo-cu-de-gap-con-4915999.html,2025-07-18T15:00:00+07:00,580,VnExpress,4,True
tam-su,Không dám vay tiền em dâu cũ để giúp con trai chuộc xe,https://vnexpress.net/khong-dam-vay-tien-em-dau-cu-de-giup-con-trai-chuoc-xe-4921150.html,2025-07-31T15:57:58+07:00,676,VnExpress,3,True
tam-su,Tôi thèm cảm giác được theo đuổi dù yêu chồng,https://vnexpress.net/chan-chong-ngoai-tinh-tu-tuong-them-cam-giac-la-4925217.html,2025-08-11T10:35:17+07:00,559,VnExpress,5,True
tam-su,"Một tháng trước khi cưới, tôi biết mình sẽ mất tất cả",https://vnexpress.net/mot-thang-truoc-khi-cuoi-toi-biet-minh-se-mat-tat-ca-4896596.html,2025-06-12T00:00:00+07:00,369,VnExpress,3,True
tam-su,Bạn trai nói 'ưu tiên' tôi nhưng tuần chỉ gặp hai lần,https://vnexpress.net/ban-trai-khong-chu-dong-yeu-nhau-hai-thang-nhung-toi-cam-thay-minh-khong-duoc-tran-trong-4908451.html,2025-07-01T11:00:00+07:00,554,VnExpress,4,True
tam-su,"Từ chuyện bị chồng đuổi vì con làm vỡ bát, tôi quyết định ly hôn",https://vnexpress.net/cach-can-bang-cong-viec-va-gia-dinh-quyen-nuoi-con-sau-ly-hon-tu-chuyen-bi-chong-duoi-vi-con-lam-vo-bat-toi-quyet-dinh-ly-hon-4925419.html,2025-08-11T13:00:00+07:00,617,VnExpress,4,True
tam-su,Nảy sinh tình cảm với anh rể khi sống chung nhà,https://vnexpress.net/nay-sinh-tinh-cam-voi-anh-re-khi-song-chung-nha-4895932.html,2025-06-08T09:00:00+07:00,362,VnExpress,4,True
tam-su,Chồng tốt nhưng giấu tôi về những 'nghĩa vụ ngầm' bên nhà anh,https://vnexpress.net/chong-tot-nhung-giau-toi-ve-nhung-nghia-vu-ngam-ben-nha-anh-4919488.html,2025-08-01T00:00:00+07:00,717,VnExpress,3,True
tam-su,Bị chồng tát 6 cái khi bảo anh đặt mình vào vị trí người vợ,https://vnexpress.net/chong-vu-phu-vo-that-nghiep-nha-chong-coi-thuong-vo-khong-lam-ra-tien-nhung-loi-nha-chong-noi-khien-toi-thay-minh-khong-con-gia-tri-4911990.html,2025-07-09T13:00:00+07:00,429,VnExpress,5,True
tam-su,Tôi không thay đổi được lối sống tiết kiệm cực đoan của con trai,https://vnexpress.net/song-toi-gian-toi-khong-the-thay-doi-duoc-loi-song-tiet-kiem-den-cuc-doan-cua-con-trai-4922692.html,2025-08-05T18:00:00+07:00,757,VnExpress,4,True
tam-su,Gia đình bạn trai ở nhờ nhà tôi nhưng yêu cầu đủ thứ,https://vnexpress.net/long-tu-trong-trong-tinh-yeu-gia-dinh-ban-trai-o-nho-nha-toi-nhung-yeu-cau-du-thu-4922847.html,2025-08-05T11:29:19+07:00,624,VnExpress,4,True
tam-su,"Khi yêu anh 'cuồng nhiệt', sau cưới chỉ ôm tôi ngủ",https://vnexpress.net/sex-thieu-chuyen-ay-khi-yeu-anh-cuong-nhiet-sau-cuoi-chong-chi-om-toi-ngu-4912601.html,2025-07-13T22:00:00+07:00,396,VnExpress,5,True
tam-su,"Vì ghen với người phụ nữ ngoại tình, tôi đánh mất 'chốn bình yên'",https://vnexpress.net/ghen-voi-vo-cu-cua-nguoi-tinh-ban-trai-bo-roi-ghen-voi-qua-khu-vi-ghen-voi-nguoi-phu-nu-ngoai-tinh-toi-danh-mat-anh-4911926.html,2025-07-09T11:00:00+07:00,415,VnExpress,4,True
tam-su,Gia đình khổ vì vị khách 'khôn lỏi' mua hàng mặc cả vài nghìn đồng,https://vnexpress.net/kinh-doanh-vat-lieu-xay-dung-khach-hang-kho-tinh-gia-dinh-mau-thuan-vi-vi-khach-co-tuoi-thieu-long-tu-trong-4923305.html,2025-08-08T15:00:00+07:00,469,VnExpress,4,True
tam-su,"Mọi người bảo anh quá tốt, chỉ tôi biết sự thật",https://vnexpress.net/mau-thuan-tai-chinh-moi-nguoi-bao-anh-qua-tot-chi-toi-biet-su-that-4924985.html,2025-08-10T20:10:31+07:00,743,VnExpress,4,True
tam-su,Chia tay chồng vì chưa thể quên được tình yêu tuổi học trò,https://vnexpress.net/cach-quen-nguoi-yeu-cu-lam-sao-de-het-that-tinh-chia-tay-chong-vi-chua-the-quen-duoc-tinh-yeu-tuoi-hoc-tro-4922853.html,2025-08-05T21:00:00+07:00,729,VnExpress,4,True
tam-su,"12 năm chưa đón con về, chị chồng định gửi chúng tôi đến hết lớp 12",https://vnexpress.net/12-nam-chua-don-con-ve-chi-chong-dinh-gui-chung-toi-den-het-lop-12-4924714.html,2025-08-09T18:00:00+07:00,389,VnExpress,3,True
tam-su,Tôi bị vợ giận vì lén chu cấp cho gia đình mình,https://vnexpress.net/chi-tieu-gia-dinh-tai-chinh-gia-dinh-toi-bi-vo-gian-vi-len-chu-cap-cho-gia-dinh-minh-4916064.html,2025-07-18T18:00:00+07:00,533,VnExpress,5,True
tam-su,"Tôi 17 tuổi, dành tình cảm với thầy giáo đã có vợ con",https://vnexpress.net/gen-z-toi-17-tuoi-va-dem-long-yeu-thay-giao-da-co-gia-dinh-4905418.html,2025-06-26T18:00:00+07:00,553,VnExpress,6,True
tam-su,Bi kịch vì bị cha mẹ quay lưng khi lỡ có con với chồng người ta,https://vnexpress.net/bi-kich-vi-bi-cha-me-quay-lung-khi-lo-co-con-voi-chong-nguoi-ta-4922066.html,2025-08-09T12:00:00+07:00,2340,VnExpress,5,True
tam-su,"Chồng nhiều lần muốn ly hôn vì 'sống với tôi, anh được gì'",https://vnexpress.net/chong-nhieu-lan-muon-ly-hon-vi-song-voi-toi-anh-duoc-gi-4904402.html,2025-06-21T12:00:00+07:00,600,VnExpress,5,True
tam-su,Bạn trai quen 20 ngày hời hợt sau khi 'có' được tôi,https://vnexpress.net/me-don-than-tinh-yeu-qua-mang-ban-trai-vo-tam-sau-quan-he-ban-trai-quen-20-ngay-hoi-hot-sau-khi-co-duoc-toi-4913818.html,2025-07-14T11:00:00+07:00,928,VnExpress,5,True
tam-su,"Ngoại tình khi vợ mang thai, tôi nhận quả báo sớm",https://vnexpress.net/ngoai-tinh-khi-vo-mang-thai-toi-nhan-qua-bao-som-4919489.html,2025-07-27T20:00:00+07:00,513,VnExpress,5,True
tam-su,"Chồng tôi không nhà, không tiền, không trách nhiệm",https://vnexpress.net/chong-toi-khong-nha-khong-tien-khong-trach-nhiem-4904534.html,2025-06-21T18:00:00+07:00,1236,VnExpress,3,True
tam-su,Có nên mua điện thoại 10 triệu đồng khi bạn gái đòi hỏi,https://vnexpress.net/dien-thoai-10-trieu-ban-gai-doi-tien-mua-dien-thoai-cho-ban-gai-co-nen-mua-dien-thoai-10-trieu-dong-khi-ban-gai-doi-hoi-4917727.html,2025-07-23T17:00:00+07:00,266,VnExpress,3,True
tam-su,Bị người nhà chồng chửi và đánh sau khi cho họ mượn xe,https://vnexpress.net/nha-chong-ghe-gom-nha-chong-bat-nat-bi-nguoi-nha-chong-chui-va-danh-sau-khi-cho-ho-muon-xe-4919358.html,2025-07-27T12:00:00+07:00,1024,VnExpress,5,True
tam-su,Con riêng muốn 15 triệu mua laptop trong khi lương anh 9 triệu đồng,https://vnexpress.net/con-rieng-con-chung-vo-chong-khong-thong-nhat-tai-chinh-con-rieng-muon-15-trieu-mua-laptop-trong-khi-luong-anh-9-trieu-dong-4924565.html,2025-08-11T00:00:00+07:00,492,VnExpress,3,True
tam-su,Chồng ngoại tình để kiếm tiền lo cho gia đình,https://vnexpress.net/chong-ngoai-tinh-de-kiem-tien-lo-cho-gia-dinh-4905431.html,2025-06-25T00:00:00+07:00,268,VnExpress,7,True
tam-su,Hạnh phúc bên người chồng không đẹp trai,https://vnexpress.net/tim-ban-doi-qua-mang-hanh-phuc-ben-nguoi-chong-khong-dep-trai-4910120.html,2025-07-04T21:00:00+07:00,399,VnExpress,5,True
tam-su,"Cả công ty ngưỡng mộ chồng tôi, giờ anh khiến tôi mất ngủ",https://vnexpress.net/ca-cong-ty-nguong-mo-chong-toi-gio-anh-khien-toi-mat-ngu-4924563.html,2025-08-09T08:34:49+07:00,637,VnExpress,5,True
tam-su,Mua được nhà Hà Nội từ số tiền 600 triệu đồng,https://vnexpress.net/mua-duoc-nha-ha-noi-tu-so-tien-600-trieu-dong-4907940.html,2025-06-30T17:00:00+07:00,621,VnExpress,5,True
tam-su,Tôi mong anh thụ động hơn để có được anh,https://vnexpress.net/yeu-don-phuong-cach-theo-duoi-ban-trai-toi-mong-anh-thu-dong-ngu-ngoc-hon-de-co-duoc-anh-4915771.html,2025-07-18T13:00:00+07:00,548,VnExpress,4,True
tam-su,Tôi kiệt sức trong sự nghi ngờ của vợ,https://vnexpress.net/nghi-ngo-chong-ngoai-tinh-ghen-tuong-toi-kiet-suc-trong-su-nghi-ngo-cua-vo-4921529.html,2025-08-01T14:21:02+07:00,446,VnExpress,4,True
tam-su,"Anh vô sinh, tôi cần phẫu thuật não, có nên về chung nhà?",https://vnexpress.net/yeu-nguoi-benh-nguoi-yeu-vo-sinh-anh-vo-sinh-toi-can-phau-thuat-nao-co-nen-ve-chung-nha-4924518.html,2025-08-08T17:00:00+07:00,272,VnExpress,3,True
tam-su,"Mẹ khuyên tôi từ bỏ người đàn ông tốt, quay về với chồng cũ cờ bạc",https://vnexpress.net/tai-hon-me-khuyen-toi-quay-ve-voi-chong-cu-co-bac-4906406.html,2025-06-26T10:18:53+07:00,280,VnExpress,5,True
tam-su,"Ghét cờ bạc, ghét chính mình nhưng tôi vẫn lao vào các cuộc chơi",https://vnexpress.net/ghet-co-bac-ghet-chinh-minh-nhung-toi-van-lao-vao-cac-cuoc-choi-4924982.html,2025-08-10T15:00:00+07:00,212,VnExpress,3,True
tam-su,Chưa thể xây nhà vì vợ đòi giữ hết lương,https://vnexpress.net/vo-doi-giu-het-luong-xay-nha-giu-tien-trong-gia-dinh-vo-khong-gioi-quan-ly-tai-chinh-nhung-doi-giu-luong-cua-toi-4924984.html,2025-08-10T09:27:31+07:00,560,VnExpress,5,True
tam-su,"Chồng nói ""đừng nhúng tay vào việc của anh"" dù chúng tôi góp vốn như nhau",https://vnexpress.net/vo-chong-lam-an-chung-chong-gia-truong-chong-khong-ton-trong-vo-bi-chong-khoa-mieng-trong-cong-viec-du-gop-von-nhu-nhau-4924200.html,2025-08-08T11:00:00+07:00,441,VnExpress,4,True
tam-su,Mẹ muốn một mình đứng tên căn nhà đang ở cùng bạn trai,https://vnexpress.net/me-co-ban-trai-me-muon-mot-minh-dung-ten-can-nha-dang-o-cung-ban-trai-4910119.html,2025-07-04T19:00:00+07:00,315,VnExpress,3,True
tam-su,Chồng muốn sinh con trai để sau có người lo cho con gái bị bệnh,https://vnexpress.net/sinh-con-trai-chong-muon-sinh-con-trai-de-sau-co-nguoi-lo-cho-con-gai-bi-benh-4913965.html,2025-07-14T15:00:00+07:00,613,VnExpress,5,True
tam-su,"Con ốm, tôi sốt, nhưng mẹ chồng chỉ hỏi sao không nấu cơm tối",https://vnexpress.net/chong-vo-tam-toi-om-met-nhung-chang-ai-hoi-han-cau-nao-4924131.html,2025-08-08T08:00:57+07:00,441,VnExpress,5,True
tam-su,Mẹ mắng tôi té tát vì ăn mất gói phở ăn liền của cả nhà,https://vnexpress.net/pho-an-lien-ngon-nhat-pho-an-lien-co-tot-khong-cha-me-doi-xu-phan-biet-toi-song-tu-te-vi-sao-bi-gia-dinh-choi-bo-4910893.html,2025-07-09T09:36:51+07:00,2463,VnExpress,3,True
tam-su,Tôi thích cái gì mà vợ không thích là y rằng có chuyện,https://vnexpress.net/toi-thich-cai-gi-ma-vo-khong-thich-la-y-rang-co-chuyen-4904565.html,2025-06-21T21:00:00+07:00,297,VnExpress,4,True
tam-su,Tôi chỉ muốn thuê chồng phụ việc vặt,https://vnexpress.net/toi-chi-muon-thue-chong-phu-viec-vat-4894845.html,2025-06-08T00:00:00+07:00,530,VnExpress,3,True
tam-su,Chồng vẫn chơi cùng nhóm bạn có cô đồng nghiệp cũ mập mờ,https://vnexpress.net/chong-van-choi-cung-nhom-ban-co-co-dong-nghiep-cu-map-mo-4897910.html,2025-06-12T14:00:00+07:00,427,VnExpress,5,True
tam-su,"40 tuổi, yêu 4 năm, không dám ra mắt nhà gái vì sợ bị coi thường",https://vnexpress.net/40-tuoi-yeu-4-nam-khong-dam-ra-mat-nha-gai-vi-so-bi-coi-thuong-4899829.html,2025-06-17T17:00:00+07:00,264,VnExpress,5,True
tam-su,Vợ đáng sợ nhưng tôi yêu em nhiều,https://vnexpress.net/vo-ghe-gom-vo-danh-chongvo-dang-so-nhung-toi-khong-muon-xa-4921215.html,2025-07-31T17:00:00+07:00,384,VnExpress,3,True
